Transaction,Item,date_time,period_day,weekday_weekend
032d842f-3a92-42ef-9951-c4c0764c997b,"{'Farm House', 'Pastry', 'Tea'}",1477903380,morning,weekday
f3d26acd-3273-4b96-bd38-1361d7237395,"{'Pastry', 'Coffee', 'Juice'}",1477903560,morning,weekday
dee25b68-2e9b-4aa3-8237-160122ebbadf,"{'Farm House', 'Pastry', 'Coffee', 'Juice'}",1477903920,morning,weekday
dddeeef5-df1a-4d3c-bce2-ca5c143902ea,"{'Bread', 'Pastry', 'Coffee'}",1477904160,morning,weekday
d3350112-feb4-430f-b0f5-7cc090a2a2dc,{'Bread'},1477904280,morning,weekday
533582e6-3a98-4627-a9ec-b9f8d5ce573e,"{'Farm House', 'Pastry', 'Coffee'}",1477904640,morning,weekday
eb32f23b-b072-400b-8462-24209b14537d,{'Bread'},1477904820,morning,weekday
30dad99f-3d7a-4ead-a307-d404932b9838,"{'Coffee', 'Medialuna', 'Muffin'}",1477905120,morning,weekday
98cca37e-71a5-4c14-a048-ccf852b80625,"{'Coffee', 'Cake', 'Tea'}",1477905660,morning,weekday
c888ec83-1c9c-4163-a41d-1cdd9a249609,"{'Pastry', 'Coffee'}",1477905840,morning,weekday
12a95346-fcbf-4afb-a5fe-f61f1809ca92,"{'Coffee', 'Tea'}",1477906020,morning,weekday
ed499d8f-7d3d-49cc-ad97-453386cc75ba,"{'Farm House', 'Muffin'}",1477906260,morning,weekday
9a54a5c7-2106-4f0d-a193-48fe876d3e1e,"{'Bread', 'Pastry', 'Muffin'}",1477906560,morning,weekday
ccee2a4b-88d8-41c6-a7cf-b1a04cebf41b,{'Coffee'},1477906680,morning,weekday
6e68e3cb-0fe8-42e7-b459-ff04cd414ae8,{'Coffee'},1477907940,morning,weekday
fc23b2d5-5db0-4034-bb4a-964aeb72af8c,"{'Coffee', 'Cake'}",1477908120,morning,weekday
96c3601d-db80-4434-b9a8-d952e9e8494b,{'Farm House'},1477908300,morning,weekday
f2a38fab-0152-4781-a459-7cc6c7c3952d,{'Bread'},1477908480,morning,weekday
910e46b1-ff1f-4a49-b7fa-3afcf6a5b80f,{'Coffee'},1477908660,morning,weekday
153c8b8b-6bf6-4a31-aa0c-02f54e7b8a26,"{'My-5 Fruit Shoot', 'Cookies', 'Cake', 'Coffee'}",1477908780,morning,weekday
30e39a0c-ff1c-4966-9bbd-be6dcfced73f,"{'Pastry', 'Cookies', 'Tea'}",1477909080,morning,weekday
3adc0690-2b42-4773-a8c0-c950beec8bb3,"{'Coffee', 'Muffin'}",1477909500,morning,weekday
f0206e79-b562-40a6-ae2e-970d845d0a81,"{'Farm House', 'Coffee', 'Bread'}",1477909800,morning,weekday
7b83a710-4795-4438-9198-df74d640282d,{'Cookies'},1477910220,morning,weekday
d59fcae5-1970-4d36-811f-5b0d0e6568e0,"{'Jam', 'Coffee', 'Soup', 'Juice'}",1477910580,morning,weekday
54df7574-2437-42d5-bec8-31d973dae37b,{'Tea'},1477910820,morning,weekday
bc6993eb-d8de-4428-b4ef-26d88cb4e8af,"{'Jam', 'Coffee', 'Farm House'}",1477911180,morning,weekday
91a0c89f-cd49-4223-895e-597a22a34f0c,"{'Tartine', 'Coffee', 'Tea'}",1477911300,morning,weekday
d9e1b794-227e-4511-ae64-67bbb2f9c3c3,"{'Coffee', 'Cake'}",1477911540,morning,weekday
bf946a37-d2d4-4956-8e20-66ebd8ca94b2,"{'Coffee', 'Muffin'}",1477911780,afternoon,weekday
f46488ba-aeb5-46ac-8873-28f60ac6dc13,"{'Bread', 'Coffee'}",1477912080,afternoon,weekday
89ed2c66-8b03-4730-a84a-6104c7026fa1,"{'Pick and Mix Bowls', 'Cookies', 'Juice', 'Tea'}",1477912440,afternoon,weekday
bbc8771c-454b-431a-afef-c088d398f514,"{'Hearty & Seasonal', 'Soup'}",1477912560,afternoon,weekday
da671429-9b14-40c1-91bb-c21e4b24db42,"{'Farm House', 'Hearty & Seasonal', 'Bread', 'Tea'}",1477912800,afternoon,weekday
1ad7e55f-0a9f-405f-bd0a-7c48b3fa3095,"{'Soup', 'Tea'}",1477913220,afternoon,weekday
83734433-6d09-4089-82ed-d0387a071ac4,{'Farm House'},1477913820,afternoon,weekday
915eabe2-72cb-4db9-a05e-dbe3658ed797,"{'Hearty & Seasonal', 'Soup', 'Coffee'}",1477914180,afternoon,weekday
4384cea6-519a-4983-a1f5-be66073a4843,"{'Bread', 'Hearty & Seasonal', 'Muffin'}",1477914600,afternoon,weekday
ecfed11d-04bb-401c-9105-193c0b5f54fc,"{'Bread', 'Cookies', 'Coffee'}",1477914840,afternoon,weekday
88a090ea-5e52-45aa-bea0-337fb05bc1d2,"{'Tea', 'Muffin'}",1477914960,afternoon,weekday
0e97be51-6f09-4961-848a-ac62a61bb81e,{'Tea'},1477915140,afternoon,weekday
5426305b-38e4-4829-bdf9-10230b9e36cb,"{'Hearty & Seasonal', 'Soup'}",1477915320,afternoon,weekday
ed56e120-2e60-406f-b217-aadf18fb53aa,"{'Coffee', 'Focaccia', 'Tea'}",1477915500,afternoon,weekday
c39dd819-c9e9-4d31-a67b-b03c082a84b1,"{'Tartine', 'Coffee', 'Sandwich'}",1477915740,afternoon,weekday
87b769ab-1552-4f3c-9cf7-64c1ca9c9de8,"{'Coffee', 'Fudge'}",1477916460,afternoon,weekday
2f22f950-1148-464d-b304-daf4a8ca90bb,{'Coffee'},1477916760,afternoon,weekday
ab449fb8-c1ca-47a9-887f-919f687528d1,{'Bread'},1477917060,afternoon,weekday
4b6a6598-bca0-47a5-ac87-3fd634642512,"{'Coke', 'Soup', 'Muffin'}",1477918260,afternoon,weekday
9e5530ba-2755-4a1b-98da-d51d209ac285,"{'Cookies', 'Coffee', 'Tea', 'Muffin'}",1477918500,afternoon,weekday
465550de-0a7f-45fa-8e4a-8bfa3f0fc54c,"{'Mighty Protein', 'Hearty & Seasonal', 'Coke', 'Tea', 'Muffin', 'Coffee', 'Sandwich'}",1477918860,afternoon,weekday
4edc989f-9899-48cc-a30d-109b588755dc,"{'Bread', 'Coffee', 'Muffin'}",1477919100,afternoon,weekday
3a52ee47-93a4-4337-91f9-24ba00eb3e3f,"{'Coffee', 'Muffin'}",1477920000,afternoon,weekday
ed123fce-8b6d-464e-a222-5d43ac478765,"{'Bread', 'Hot chocolate', 'Cookies'}",1477920120,afternoon,weekday
a90b4cd0-cb74-49b1-b3d0-2f118507617f,"{'Muffin', 'Mineral water'}",1477920900,afternoon,weekday
6355c1b2-d60e-48da-82c2-e7b01b893ee5,{'Tea'},1477921320,afternoon,weekday
658e1f2d-a53d-4b76-9759-59c32aa3befc,{'Muffin'},1477921440,afternoon,weekday
731c0962-57fe-4057-8b4e-9a378d505951,"{'Hearty & Seasonal', 'Tea', 'Muffin', 'Bread', 'Coffee', 'Mineral water', 'Juice', 'Sandwich'}",1477921800,afternoon,weekday
df246161-c473-4d45-8bcb-f855e8d62a50,"{'Coffee', 'Tea'}",1477922160,afternoon,weekday
c2906e06-2591-467b-924f-362fdbbbb18f,{'Mineral water'},1477922700,afternoon,weekday
128526ff-e42e-42fe-a7f7-893a628684c9,{'Coffee'},1477923360,afternoon,weekday
5cf10d27-3bff-4e71-b26e-3163b2d83d3f,"{'Soup', 'Tea'}",1477923600,afternoon,weekday
cfb17cf9-cbf8-45f5-a95a-46175e1f3cd8,"{'Bread', 'Coffee'}",1477929960,evening,weekday
f558734d-4a44-4193-942c-7accbe506400,"{'Bread', 'Muffin'}",1477930080,evening,weekday
fdf5c053-13e6-4bd1-916e-ef39eab9c597,{'Coffee'},1477932000,evening,weekday
c9b85cdb-6472-4417-90a5-c38885e2811e,{'Bread'},1477932540,evening,weekday
e5d075f6-5d9f-4822-b301-9edacc9374a2,"{'Cookies', 'Coffee'}",1477934520,evening,weekday
e52f7f56-3355-401a-91cb-066e84d2211d,"{'Pastry', 'Coffee'}",1477983060,morning,weekday
626e0c38-dc46-4f16-baff-140f95886746,"{'Pastry', 'Coffee'}",1477984800,morning,weekday
7c11a8b8-0319-4380-847b-2a3c568338c2,"{'Jam', 'Tea'}",1477984920,morning,weekday
db774c08-ae38-450e-a594-9098e5aa5196,{'Tea'},1477986300,morning,weekday
46154145-3b0d-47ea-ac51-2f5677ba5286,"{'Pastry', ""Ella's Kitchen Pouches""}",1477987620,morning,weekday
95afa988-d1cf-4b40-a5c8-2f90cd5c3734,{'Pastry'},1477987740,morning,weekday
26c83af6-67ef-4fad-a1a9-6ec0d7c7d5a3,"{'Farm House', 'Tea'}",1477988760,morning,weekday
a70c12c3-fe14-40eb-a257-b9eb6ea05715,"{'Victorian Sponge', 'Tea'}",1477988940,morning,weekday
9746fd88-1b87-4890-8102-eca773c16b9e,"{'Pastry', 'Tea'}",1477989780,morning,weekday
17e7638f-a8d7-4bf1-8b0f-03332bf93d70,{'Bread'},1477990920,morning,weekday
bd03d2d5-e931-4bd5-993b-a72de2131a9f,{'Coffee'},1477991040,morning,weekday
f4080290-2b87-4f54-b20e-b5f702447ca1,"{'Bread', 'Coffee'}",1477992540,morning,weekday
c488afe4-165d-41a6-bf02-293f77cc4a50,"{'Pastry', 'Coffee'}",1477992840,morning,weekday
7c1df564-c6dd-46d7-8e7c-11e9e57fbae5,"{'Soup', 'Tea'}",1477993800,morning,weekday
b9a53d22-b550-46eb-b8d4-967c03f84713,{'Bread'},1477994160,morning,weekday
6bea8db9-2eed-45a3-bcb9-c88176876fc6,{'Coffee'},1477994400,morning,weekday
ebb6a318-5844-412e-801a-06e8a6e3bd76,{'Bread'},1477994640,morning,weekday
d607eefd-1fea-40e9-a736-52bd49486b81,"{'Bread', 'Scandinavian'}",1477994760,morning,weekday
70218b25-b4ef-4093-a1f2-cd3f574223c3,"{'Bread', 'Cookies', 'Cake'}",1477994880,morning,weekday
a2d0f8c7-12a2-439f-bf64-1a7f823dd5fc,"{'Cookies', 'Coffee', 'Tea'}",1477995060,morning,weekday
690758ab-3403-44f7-aee6-729848099ee0,{'Coffee'},1477995180,morning,weekday
9cfa49ab-4c4a-42cf-a3fa-f850bda7ca8f,{'Bread'},1477995360,morning,weekday
49b99929-b8bd-46b2-9248-346d8da04ca4,"{'Pastry', 'Coffee'}",1477995780,morning,weekday
2553589d-61d1-425e-908b-2b856f526485,{'Coffee'},1477995900,morning,weekday
346df792-05ac-44fc-b08e-c13829ddd6d5,"{'Bread', 'Scandinavian'}",1477996200,morning,weekday
05614c05-9746-4462-821f-e108140e5d00,"{'Pastry', 'Coffee'}",1477997340,morning,weekday
76399413-33c9-4240-824f-a7ab301b7bce,"{'Pastry', 'Coffee', 'Scandinavian'}",1477997640,morning,weekday
6a1f838a-e8f6-40ec-881b-184f86ae34f9,"{'Hearty & Seasonal', 'Coffee', 'Muffin'}",1477998180,afternoon,weekday
4cb38188-9ca5-43b0-9aab-bab842de626c,"{'Bread', 'Coffee'}",1477998600,afternoon,weekday
bec9eef5-78e0-41ba-99d6-99bbbb2debce,{'Scandinavian'},1477998720,afternoon,weekday
1c55886b-8b6a-4b79-918c-2048514c6408,"{'Coffee', 'Soup'}",1477998900,afternoon,weekday
5e89846d-895d-4343-a7df-bde5ac02995e,"{'Cookies', 'Coffee', 'Tartine'}",1477999200,afternoon,weekday
e422d5d0-fce6-4586-bd5d-25070698c87a,{'Bread'},1477999320,afternoon,weekday
ce6b65fb-5105-46cd-8cdd-204a1516e563,"{'Bread', 'Tea'}",1477999560,afternoon,weekday
cef71bbe-0e13-4758-893c-a75a22d2a98e,"{'Pastry', 'Coffee', 'Tartine'}",1477999860,afternoon,weekday
2e92d6fe-598d-4f41-b55e-63a88274ab88,"{'Bread', 'Cookies'}",1477999980,afternoon,weekday
7b21e3f6-1f67-4057-987a-dbd9fe0f98a0,{'Sandwich'},1478000220,afternoon,weekday
6e6c35cc-38ad-4ea0-91b5-e7fdc1fa3bf7,{'Tartine'},1478000460,afternoon,weekday
ce1e5ba2-eed1-41dd-8825-35b0901e9660,"{'Bread', 'Pastry'}",1478000940,afternoon,weekday
87bf6505-6798-40ab-8eb1-7b57a6757376,"{'Bread', 'Scandinavian'}",1478001180,afternoon,weekday
30d0241a-7c76-4e42-bc71-052e0ccaffb6,{'Scandinavian'},1478002080,afternoon,weekday
7031d5d7-8e75-47d4-a134-c37bd2a77c5e,"{'Alfajores', 'Coffee'}",1478002260,afternoon,weekday
8f1ccd23-ab98-4ae8-965a-90f46357ec6a,{'Coffee'},1478002500,afternoon,weekday
3ccb0c4d-da2f-4f10-ad44-0d27bba2c0c8,"{'Coffee', 'Coke', 'Soup'}",1478002740,afternoon,weekday
5b6b7bbe-379a-4352-ba5b-d595307d7fbb,{'Cake'},1478002860,afternoon,weekday
b0df4b95-e878-4a84-86fe-fd14fd249ac6,"{'Soup', 'Tea', 'Sandwich'}",1478003460,afternoon,weekday
bbf04d70-1f89-4175-a178-da1ea049bb12,{'Coffee'},1478003580,afternoon,weekday
7c4dd377-b0fe-4116-9825-d76b4e180ab0,"{'Bread', 'Hearty & Seasonal'}",1478003820,afternoon,weekday
39ceb563-c3c1-4b28-9515-782f52c4879a,{'Alfajores'},1478004060,afternoon,weekday
0dfd7a29-ec29-4f17-ac21-e1fc63512f69,{'Cake'},1478004300,afternoon,weekday
0039dd7e-3b30-42a4-bc75-7987b45f807e,"{'Bread', 'Tea'}",1478005800,afternoon,weekday
8565a361-1715-4ebc-81d0-662adc0962a5,"{'Soup', 'Tea', 'Bread', 'Coffee'}",1478006040,afternoon,weekday
9c4c5158-399b-4c18-b4a5-99b0b073a8a2,{'Scandinavian'},1478006280,afternoon,weekday
be0f9efd-eba6-4cbe-afc1-576c1210a2e6,{'Fudge'},1478006520,afternoon,weekday
8cc65b45-1206-47fb-8488-8e55be34c36e,"{'Coffee', 'Sandwich'}",1478006700,afternoon,weekday
e64f3975-fb2e-4c3a-8a5a-9f83e8a999b3,"{'Pastry', 'Tea', 'Muffin', 'Bread', 'Cookies'}",1478007420,afternoon,weekday
bf4658a7-a3c4-40c3-836e-ae32f50379a3,{'Scandinavian'},1478007720,afternoon,weekday
e42b7ad0-0bfb-4800-85e3-6c2e0095db17,"{'Jam', 'Tea'}",1478008440,afternoon,weekday
8f14d837-7029-4b30-9e4b-aa58a7cd8d2f,"{'Alfajores', 'Tea', 'Juice'}",1478008920,afternoon,weekday
5b8e3d6b-6582-4974-9922-313e30d53ba0,"{'Coffee', 'Cake', 'Soup', 'Muffin'}",1478009880,afternoon,weekday
3630ab59-9854-4ca1-b99f-620d4d1b78bc,"{'Hot chocolate', 'Coffee', 'Cake'}",1478010780,afternoon,weekday
27e27af8-be86-4cc3-8602-240bbd31087c,"{'Cookies', 'Cake'}",1478011020,afternoon,weekday
230056a8-f0e8-4aef-9ac8-0fbb007c67fb,"{'Bread', 'Tea'}",1478011680,afternoon,weekday
c21cf5db-b848-42c5-a124-80b5b6114827,"{'Alfajores', 'Soup', 'Tea', 'Coffee', 'Juice'}",1478012880,afternoon,weekday
78e07ee5-117e-45c9-8944-93a099cb14d1,"{'Hot chocolate', 'Cookies'}",1478013000,afternoon,weekday
a2ce01fd-53de-4ed8-ab3d-6addb8847a4e,"{'Coffee', 'Medialuna'}",1478013960,afternoon,weekday
80d1631b-ad12-4d10-af32-5fd7b517e089,"{'Bread', 'Eggs'}",1478014080,afternoon,weekday
d3f78aff-a3ac-41c2-8e56-37af55fdaf88,{'Scandinavian'},1478018760,evening,weekday
a52ff8eb-692a-464f-bacf-3bb9be0c52fd,{'Medialuna'},1478022180,evening,weekday
dae280cc-64f0-4253-aea1-f29e9b7ce4c5,"{'Pastry', 'Coffee'}",1478070120,morning,weekday
292d5279-d205-4f11-a395-675b3ce9a6bc,"{'Bread', 'Coffee'}",1478070300,morning,weekday
b4a1bd49-dc5e-49ad-9152-53c64934392e,"{'Bread', 'Pastry', 'Coffee'}",1478070480,morning,weekday
2078fec8-6c67-4278-9afa-7c03fcc69e1c,"{'Pastry', 'Coffee'}",1478070720,morning,weekday
3f3a20f5-5b8c-41fa-a5d4-a13433ca328c,"{'Pastry', 'Hot chocolate', 'Coffee'}",1478071740,morning,weekday
a1a60d42-2b12-463a-8e4e-8bf05b3578cd,{'Coke'},1478073180,morning,weekday
d4dd4043-2d0d-40f4-b1c6-a1fea3df19b7,"{'Jam', 'Coffee', 'Tea'}",1478073780,morning,weekday
6afafc27-3ca6-44ec-8b7d-35435c18da90,"{'Bread', 'Pastry'}",1478073900,morning,weekday
c5823beb-9760-4319-8189-89187eb2f66f,"{'Alfajores', 'Coffee', 'Farm House'}",1478074680,morning,weekday
cbbc7c73-9f00-4938-95af-958db4594363,"{'Pastry', 'Tea'}",1478074920,morning,weekday
2ddce63c-5cba-4eee-89dc-c83cb17e6b75,{'Bread'},1478075100,morning,weekday
b2e52ece-de84-40d0-879f-9a95775925b1,"{'Jam', 'Coffee'}",1478075220,morning,weekday
ac57c115-76fa-4ae7-bb6c-a3d79057decc,"{'Pastry', 'Coffee', 'Tea'}",1478075580,morning,weekday
debe01e8-95b7-4bb0-abb0-bbe9b1231464,{'Farm House'},1478075700,morning,weekday
46688dca-d8ca-4642-b29e-8968ae39f226,"{'Farm House', 'Pastry', 'Bread', 'Coffee'}",1478076840,morning,weekday
4a3a5e96-e205-4c6d-9ea6-4b51748fb4ab,"{'Farm House', 'Pastry', 'Coffee'}",1478077980,morning,weekday
e268dc12-5370-4bd5-8c2a-a2ec69434a50,{'Coffee'},1478078100,morning,weekday
0df553e1-9a83-4176-bddf-e2330939cc03,"{'Pastry', 'Coffee'}",1478078220,morning,weekday
191472bd-7076-49ab-b3f0-2a22ec294de6,{'Bread'},1478078940,morning,weekday
658ce2ce-0fd9-45b0-9df1-6c0e628c5a14,"{'Bread', 'Pastry', 'Coffee'}",1478079420,morning,weekday
edb8fef8-f4f0-4a0a-81b5-53246bcd6d5b,"{'Pastry', 'Coffee'}",1478079840,morning,weekday
3a21afff-1fca-43e4-9e1b-1e8c6bd9080f,"{'Farm House', 'Coffee'}",1478080080,morning,weekday
25170a38-376d-471d-a301-4c9fd00bbad7,"{'Farm House', 'Pastry', 'Alfajores', 'Bread', 'Juice'}",1478080380,morning,weekday
b139880f-7318-458e-8794-ce22311d5e16,"{'Pastry', 'Coffee'}",1478080560,morning,weekday
48dd21d0-06dd-4fbf-b0d7-78d09b5d0a2d,"{'Bread', 'Alfajores'}",1478080800,morning,weekday
9002a08f-af91-4722-9872-20cf56652215,"{'Cookies', 'Coffee'}",1478081040,morning,weekday
1efcbe11-72e0-44f0-b76b-17a2b1921610,{'Cookies'},1478081700,morning,weekday
0d376345-7bf2-40d5-af98-11f6f5e03d00,{'Hearty & Seasonal'},1478082540,morning,weekday
c3ec740b-3bdc-4905-b4a1-647c331a67cd,{'Coffee'},1478082900,morning,weekday
83f13c52-f463-4a86-896d-093b4bdada1c,"{'Jam', 'Tartine', 'Bread'}",1478083140,morning,weekday
ab19de12-b12d-4d5a-be59-e921ee52bb24,"{'Farm House', 'Scandinavian'}",1478084280,morning,weekday
2b47b86f-b1d0-4806-99ca-352aac6a4c69,"{'Hearty & Seasonal', 'Scandinavian', 'Coffee', 'Muffin'}",1478084760,afternoon,weekday
